Date,Open,High,Low,Close,Adj Close,Volume
2020-07-31,312.55999755859375,312.55999755859375,304.80999755859375,310.6000061035156,310.6000061035156,276000
2020-08-03,311.6199951171875,316.5199890136719,310.5899963378906,315.2300109863281,315.2300109863281,370900
2020-08-04,313.760009765625,314.94000244140625,307.1600036621094,308.7799987792969,308.7799987792969,524100
2020-08-05,312.05999755859375,319.8299865722656,309.8800048828125,312.2699890136719,312.2699890136719,419500
2020-08-06,313.04998779296875,319.8299865722656,311.1000061035156,315.25,315.25,521700
2020-08-07,313.8500061035156,318.0,308.75,312.3699951171875,312.3699951171875,326100
2020-08-10,311.6199951171875,311.6199951171875,301.55999755859375,308.7799987792969,308.7799987792969,366500
2020-08-11,307.8699951171875,307.8699951171875,300.4800109863281,301.9200134277344,301.9200134277344,293600
2020-08-12,302.2799987792969,310.1000061035156,302.2799987792969,308.3999938964844,308.3999938964844,242600
2020-08-13,309.4100036621094,319.42999267578125,309.4100036621094,314.7699890136719,314.7699890136719,319400
2020-08-14,314.239990234375,317.0799865722656,311.05999755859375,313.19000244140625,313.19000244140625,250900
2020-08-17,315.1499938964844,319.67999267578125,315.1499938964844,317.3599853515625,317.3599853515625,277200
2020-08-18,319.55999755859375,322.3999938964844,317.5400085449219,320.4700012207031,320.4700012207031,267300
2020-08-19,321.510009765625,322.8599853515625,316.2200012207031,319.5299987792969,319.5299987792969,235000
2020-08-20,319.1400146484375,328.9200134277344,318.7799987792969,328.32000732421875,328.32000732421875,300800
2020-08-21,327.9200134277344,327.9200134277344,322.3800048828125,324.5,324.5,462800
2020-08-24,327.4100036621094,330.32000732421875,322.6600036621094,325.25,325.25,369000
2020-08-25,325.75,328.9700012207031,324.1700134277344,326.489990234375,326.489990234375,296300
2020-08-26,324.4100036621094,333.2300109863281,324.29998779296875,331.4800109863281,331.4800109863281,340200
2020-08-27,334.510009765625,334.8900146484375,327.7200012207031,332.3399963378906,332.3399963378906,234800
2020-08-28,332.3599853515625,336.7200012207031,332.260009765625,336.7099914550781,336.7099914550781,626500
