Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,54.720001220703125,54.849998474121094,54.2400016784668,54.4900016784668,50.863162994384766,8260600
2019-11-01,54.810001373291016,55.150001525878906,54.54999923706055,55.0,51.339210510253906,7313600
2019-11-04,55.2599983215332,55.75,55.2599983215332,55.45000076293945,51.75925827026367,8757000
2019-11-05,55.7599983215332,55.84000015258789,55.5099983215332,55.66999816894531,51.96460723876953,10759300
2019-11-06,55.709999084472656,55.88999938964844,55.599998474121094,55.70000076293945,51.99262237548828,10572100
2019-11-07,55.959999084472656,56.630001068115234,55.86000061035156,55.97999954223633,52.25398254394531,9677700
2019-11-08,55.97999954223633,56.4900016784668,55.77000045776367,56.4900016784668,52.73003387451172,5869600
2019-11-11,56.20000076293945,56.61000061035156,56.18000030517578,56.43000030517578,52.674034118652344,5018000
2019-11-12,56.529998779296875,56.849998474121094,56.41999816894531,56.59000015258789,52.82338333129883,6184900
2019-11-13,56.209999084472656,56.560001373291016,56.16999816894531,56.209999084472656,52.468666076660156,6802300
2019-11-14,55.810001373291016,56.33000183105469,55.63999938964844,56.09000015258789,52.35666275024414,9056100
2019-11-15,56.400001525878906,56.560001373291016,56.27000045776367,56.41999816894531,52.66468811035156,7216900
2019-11-18,56.560001373291016,56.560001373291016,55.959999084472656,56.189998626708984,52.450008392333984,6923300
2019-11-19,56.470001220703125,56.95000076293945,56.2599983215332,56.27000045776367,52.52468490600586,7199500
2019-11-20,56.220001220703125,56.619998931884766,55.810001373291016,56.2400016784668,52.496681213378906,9117000
2019-11-21,56.220001220703125,56.59000015258789,56.119998931884766,56.22999954223633,52.48733901977539,8067100
2019-11-22,56.41999816894531,57.060001373291016,56.25,56.38999938964844,52.63669204711914,6346900
2019-11-25,56.459999084472656,56.68000030517578,56.279998779296875,56.560001373291016,52.79538345336914,7977700
2019-11-26,56.75,56.86000061035156,56.41999816894531,56.5099983215332,52.74870300292969,12076900
2019-11-27,56.900001525878906,56.90999984741211,56.380001068115234,56.61000061035156,52.842044830322266,5790000
2019-11-29,56.33000183105469,56.4900016784668,56.09000015258789,56.13999938964844,52.40332794189453,6479400
