Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,69.23999786376953,70.11000061035156,69.18000030517578,70.0999984741211,51.43202590942383,12770000
2013-01-02,71.0199966430664,71.0199966430664,70.30000305175781,70.83999633789062,51.974979400634766,12874200
2013-01-03,70.9800033569336,71.0,70.44999694824219,70.73999786376953,51.90159225463867,9598300
2013-01-04,71.23999786376953,71.7300033569336,71.01000213623047,71.55000305175781,52.495887756347656,11631800
2013-01-07,71.5,71.52999877929688,71.19000244140625,71.4000015258789,52.38582992553711,7548800
2013-01-08,71.30999755859375,71.6500015258789,71.25,71.41000366210938,52.39317321777344,9825300
2013-01-09,71.63999938964844,71.8499984741211,71.5,71.7300033569336,52.62796401977539,7672800
2013-01-10,71.80999755859375,72.37999725341797,71.73999786376953,72.19000244140625,52.9654655456543,11888500
2013-01-11,72.19000244140625,72.58000183105469,72.16000366210938,72.3499984741211,53.082847595214844,7766700
2013-01-14,72.5999984741211,72.79000091552734,72.37000274658203,72.55999755859375,53.23691940307617,7386000
2013-01-15,72.25,72.44000244140625,72.0,72.37000274658203,53.097511291503906,7795100
2013-01-16,72.26000213623047,72.81999969482422,72.25,72.58000183105469,53.25157928466797,8779900
2013-01-17,72.87999725341797,73.01000213623047,72.37000274658203,72.9000015258789,53.48638153076172,10570100
2013-01-18,72.9000015258789,73.2300033569336,72.79000091552734,73.2300033569336,53.72850036621094,13558600
2013-01-22,72.91999816894531,73.20999908447266,72.41999816894531,72.69000244140625,53.33230209350586,11469800
2013-01-23,72.5199966430664,72.91000366210938,72.47000122070312,72.8499984741211,53.44968795776367,10155100
2013-01-24,72.95999908447266,73.2300033569336,72.83999633789062,73.0999984741211,53.633113861083984,9369700
2013-01-25,73.12999725341797,73.93000030517578,73.05999755859375,73.91999816894531,54.23474884033203,10421500
2013-01-28,73.95999908447266,74.0,73.43000030517578,73.62000274658203,54.0146369934082,9420900
2013-01-29,73.66999816894531,74.62000274658203,73.63999938964844,74.41000366210938,54.59427261352539,12386500
2013-01-30,74.44999694824219,74.80000305175781,74.01000213623047,74.08999633789062,54.359474182128906,9245500
2013-01-31,74.08000183105469,74.36000061035156,73.77999877929688,73.91999816894531,54.23474884033203,10448700
2013-02-01,74.13999938964844,74.41999816894531,74.08000183105469,74.18000030517578,54.42549133300781,10016300
2013-02-04,73.55999755859375,74.25,73.55999755859375,74.11000061035156,54.3741455078125,9200700
2013-02-05,74.48999786376953,74.81999969482422,74.47000122070312,74.66000366210938,54.77769470214844,10230800
2013-02-06,74.56999969482422,75.38999938964844,74.5199966430664,75.38999938964844,55.31328582763672,12084000
2013-02-07,74.81999969482422,75.19999694824219,74.68000030517578,75.05999755859375,55.07114791870117,9798200
2013-02-08,75.16999816894531,75.61000061035156,74.7300033569336,75.4800033569336,55.379310607910156,8153300
2013-02-11,75.27999877929688,75.5,75.05000305175781,75.41000366210938,55.32795715332031,5697100
2013-02-12,75.41999816894531,75.86000061035156,75.41999816894531,75.80000305175781,55.614097595214844,7598900
2013-02-13,75.79000091552734,75.87000274658203,75.37000274658203,75.66000366210938,55.511383056640625,8014800
2013-02-14,75.5,76.08999633789062,75.37999725341797,75.80999755859375,55.62141799926758,9681800
2013-02-15,75.72000122070312,76.16000366210938,75.51000213623047,76.16000366210938,55.878211975097656,10528400
2013-02-19,76.02999877929688,77.0,75.95999908447266,76.95999908447266,56.465179443359375,9747400
2013-02-20,76.79000091552734,76.97000122070312,76.54000091552734,76.6500015258789,56.23774719238281,7857500
2013-02-21,76.47000122070312,77.0199966430664,76.37999725341797,76.87000274658203,56.399147033691406,9465700
2013-02-22,76.38999938964844,76.48999786376953,75.97000122070312,76.25,56.391761779785156,8571500
2013-02-25,76.47000122070312,76.66000366210938,75.56999969482422,75.56999969482422,55.88884735107422,10603300
2013-02-26,75.87999725341797,76.33999633789062,75.5,75.75,56.02197265625,10742100
2013-02-27,75.68000030517578,76.44999694824219,75.5999984741211,76.31999969482422,56.44353103637695,8180300
2013-02-28,76.2300033569336,76.48999786376953,76.11000061035156,76.11000061035156,56.2882080078125,11806300
2013-03-01,75.79000091552734,76.7699966430664,75.7300033569336,76.69999694824219,56.72456741333008,9528300
2013-03-04,76.7300033569336,77.27999877929688,76.7300033569336,77.19999694824219,57.09434127807617,12628000
2013-03-05,77.55999755859375,77.70999908447266,77.44000244140625,77.66000366210938,57.43452453613281,9399400
2013-03-06,77.69000244140625,77.73999786376953,77.22000122070312,77.38999938964844,57.23485565185547,8535200
2013-03-07,77.62000274658203,77.95999908447266,77.58999633789062,77.75,57.5010871887207,7996500
2013-03-08,77.83999633789062,78.22000122070312,77.69999694824219,78.19000244140625,57.826507568359375,8554100
2013-03-11,77.91999816894531,78.5199966430664,77.83999633789062,78.44000244140625,58.011390686035156,8807600
2013-03-12,78.5,78.69000244140625,78.20999908447266,78.55999755859375,58.100154876708984,8790500
2013-03-13,78.5199966430664,78.66999816894531,78.19999694824219,78.55000305175781,58.09275817871094,7983400
2013-03-14,78.66999816894531,79.0999984741211,78.48999786376953,79.0999984741211,58.499515533447266,10130400
2013-03-15,78.62000274658203,79.23999786376953,78.62000274658203,79.19000244140625,58.566070556640625,18296500
2013-03-18,78.72000122070312,79.19000244140625,78.69999694824219,78.80999755859375,58.285030364990234,8005400
2013-03-19,78.9800033569336,79.08999633789062,78.5,78.86000061035156,58.32199478149414,7095800
2013-03-20,79.18000030517578,79.61000061035156,79.16999816894531,79.44999694824219,58.75834655761719,8000800
2013-03-21,79.12000274658203,79.5,78.7699966430664,79.01000213623047,58.432945251464844,8436300
2013-03-22,79.11000061035156,79.73999786376953,79.0199966430664,79.73999786376953,58.972816467285156,6873100
2013-03-25,79.83000183105469,79.94000244140625,79.47000122070312,79.68000030517578,58.92845153808594,9616600
2013-03-26,79.93000030517578,80.87999725341797,79.8499984741211,80.8499984741211,59.793766021728516,12682900
2013-03-27,80.55999755859375,81.3499984741211,80.2699966430664,81.2699966430664,60.104347229003906,10703400
2013-03-28,81.37000274658203,81.58999633789062,80.94999694824219,81.52999877929688,60.296630859375,11332100
