Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,251.1999969482422,254.11000061035156,250.75999450683594,253.30999755859375,210.69740295410156,1667700
2017-01-04,254.10000610351562,254.89999389648438,253.33999633789062,253.99000549316406,211.26300048828125,1077600
2017-01-05,254.3699951171875,258.0199890136719,254.10000610351562,255.97999572753906,212.918212890625,1279200
2017-01-06,255.47999572753906,258.57000732421875,255.47999572753906,257.8500061035156,214.47364807128906,1246000
2017-01-09,258.0,258.989990234375,257.42999267578125,257.80999755859375,214.44039916992188,1067100
2017-01-10,258.1600036621094,258.9599914550781,256.1700134277344,256.1700134277344,213.0762939453125,1146400
2017-01-11,256.29998779296875,257.0,251.7100067138672,255.1300048828125,212.21121215820312,1613000
2017-01-12,254.91000366210938,255.3300018310547,251.30999755859375,252.6199951171875,210.1234893798828,1153300
2017-01-13,252.74000549316406,255.9499969482422,252.02000427246094,254.52999877929688,211.712158203125,1162000
2017-01-17,253.4600067138672,254.33999633789062,252.05999755859375,254.1199951171875,211.37107849121094,1431000
2017-01-18,254.10000610351562,254.72999572753906,252.94000244140625,254.07000732421875,211.32949829101562,925300
2017-01-19,255.57000732421875,257.44000244140625,255.19000244140625,257.0299987792969,213.79156494140625,1076500
2017-01-20,257.9599914550781,258.0799865722656,256.1000061035156,257.7300109863281,214.3738555908203,1184400
2017-01-23,258.1499938964844,259.739990234375,255.02000427246094,257.4800109863281,214.1659393310547,1606300
2017-01-24,250.3800048828125,253.4499969482422,249.02000427246094,252.91000366210938,210.3646240234375,2985000
2017-01-25,253.05999755859375,254.3300018310547,248.0,251.0,208.77597045898438,2329900
2017-01-26,250.0,254.99000549316406,249.5500030517578,254.97000122070312,212.07814025878906,1956700
2017-01-27,254.97999572753906,259.1199951171875,250.1300048828125,253.5,210.85540771484375,2597200
2017-01-30,254.3300018310547,256.2799987792969,251.8800048828125,252.8300018310547,210.2981414794922,1537400
2017-01-31,252.32000732421875,252.5,249.9600067138672,251.3300018310547,209.05044555664062,1276300
2017-02-01,250.8300018310547,252.55999755859375,249.97999572753906,250.89999389648438,208.69277954101562,1210400
2017-02-02,250.89999389648438,252.1699981689453,250.33999633789062,251.97000122070312,209.5828399658203,1045700
2017-02-03,252.6699981689453,256.4599914550781,251.5,254.4600067138672,211.6539306640625,1803700
2017-02-06,254.42999267578125,257.07000732421875,254.11000061035156,255.30999755859375,212.36094665527344,980800
2017-02-07,256.0,257.29998779296875,255.5800018310547,256.3699951171875,213.24261474609375,977800
2017-02-08,256.92999267578125,257.80999755859375,256.3999938964844,256.739990234375,213.55035400390625,973400
2017-02-09,256.739990234375,259.0400085449219,256.739990234375,258.20001220703125,214.7647705078125,869300
2017-02-10,258.4800109863281,260.9200134277344,258.0,260.54998779296875,216.7194061279297,748800
2017-02-13,261.04998779296875,263.1099853515625,261.0199890136719,262.3500061035156,218.21664428710938,906700
2017-02-14,262.19000244140625,263.1600036621094,261.8500061035156,262.55999755859375,218.3912811279297,824200
2017-02-15,262.0,263.760009765625,261.07000732421875,263.4599914550781,219.13987731933594,1063800
2017-02-16,263.9200134277344,265.3999938964844,262.7300109863281,265.3299865722656,220.69532775878906,858500
2017-02-17,264.7099914550781,265.42999267578125,263.5,265.3500061035156,220.7119598388672,882100
2017-02-21,264.80999755859375,266.07000732421875,264.19000244140625,265.6600036621094,220.9698028564453,957300
2017-02-22,265.0,266.0199890136719,264.2099914550781,265.9200134277344,221.18606567382812,712700
2017-02-23,266.30999755859375,266.30999755859375,263.7699890136719,264.8500061035156,220.2960662841797,1008300
2017-02-24,264.57000732421875,266.0,263.17999267578125,266.0,221.2526092529297,929200
2017-02-27,265.0,270.0,264.20001220703125,269.3599853515625,225.59092712402344,1499700
2017-02-28,269.6400146484375,269.7200012207031,266.45001220703125,266.5799865722656,223.26260375976562,2049400
2017-03-01,269.0899963378906,270.0,267.3299865722656,268.3800048828125,224.77017211914062,1125600
2017-03-02,269.0,269.0,266.2200012207031,266.989990234375,223.60598754882812,954200
2017-03-03,267.07000732421875,268.3299865722656,266.25,267.760009765625,224.25088500976562,771100
2017-03-06,267.42999267578125,268.4800109863281,266.79998779296875,267.7200012207031,224.2174072265625,778300
2017-03-07,267.30999755859375,269.3800048828125,267.29998779296875,269.0400085449219,225.3229522705078,884000
2017-03-08,269.0,269.04998779296875,267.30999755859375,267.7200012207031,224.2174072265625,818000
