Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,69.23999786376953,70.11000061035156,69.18000030517578,70.0999984741211,51.432029724121094,12770000
2013-01-02,71.0199966430664,71.0199966430664,70.30000305175781,70.83999633789062,51.974979400634766,12874200
2013-01-03,70.9800033569336,71.0,70.44999694824219,70.73999786376953,51.90159225463867,9598300
2013-01-04,71.23999786376953,71.7300033569336,71.01000213623047,71.55000305175781,52.495880126953125,11631800
2013-01-07,71.5,71.52999877929688,71.19000244140625,71.4000015258789,52.38583755493164,7548800
2013-01-08,71.30999755859375,71.6500015258789,71.25,71.41000366210938,52.39318084716797,9825300
2013-01-09,71.63999938964844,71.8499984741211,71.5,71.7300033569336,52.62794876098633,7672800
2013-01-10,71.80999755859375,72.37999725341797,71.73999786376953,72.19000244140625,52.965457916259766,11888500
2013-01-11,72.19000244140625,72.58000183105469,72.16000366210938,72.3499984741211,53.08287048339844,7766700
2013-01-14,72.5999984741211,72.79000091552734,72.37000274658203,72.55999755859375,53.23692321777344,7386000
2013-01-15,72.25,72.44000244140625,72.0,72.37000274658203,53.09751510620117,7795100
2013-01-16,72.26000213623047,72.81999969482422,72.25,72.58000183105469,53.25159454345703,8779900
2013-01-17,72.87999725341797,73.01000213623047,72.37000274658203,72.9000015258789,53.486392974853516,10570100
2013-01-18,72.9000015258789,73.2300033569336,72.79000091552734,73.2300033569336,53.728492736816406,13558600
2013-01-22,72.91999816894531,73.20999908447266,72.41999816894531,72.69000244140625,53.33230209350586,11469800
2013-01-23,72.5199966430664,72.91000366210938,72.47000122070312,72.8499984741211,53.449676513671875,10155100
2013-01-24,72.95999908447266,73.2300033569336,72.83999633789062,73.0999984741211,53.63311767578125,9369700
2013-01-25,73.12999725341797,73.93000030517578,73.05999755859375,73.91999816894531,54.23474884033203,10421500
2013-01-28,73.95999908447266,74.0,73.43000030517578,73.62000274658203,54.01465606689453,9420900
2013-01-29,73.66999816894531,74.62000274658203,73.63999938964844,74.41000366210938,54.59425354003906,12386500
2013-01-30,74.44999694824219,74.80000305175781,74.01000213623047,74.08999633789062,54.35946273803711,9245500
