Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,162.1199951171875,164.1300048828125,158.8000030517578,160.6999969482422,160.6999969482422,1194900
2019-07-02,160.50999450683594,161.0,157.55999755859375,160.88999938964844,160.88999938964844,1100800
2019-07-03,161.36000061035156,161.8699951171875,160.58999633789062,161.4600067138672,161.4600067138672,794200
2019-07-05,160.9600067138672,161.17999267578125,158.72999572753906,160.89999389648438,160.89999389648438,814200
2019-07-08,160.52000427246094,160.52000427246094,158.5800018310547,159.13999938964844,159.13999938964844,1358900
2019-07-09,158.44000244140625,159.57000732421875,157.66000366210938,158.5399932861328,158.5399932861328,1455900
2019-07-10,159.27000427246094,159.99000549316406,158.32000732421875,159.35000610351562,159.35000610351562,1380200
2019-07-11,159.27999877929688,159.33999633789062,157.24000549316406,159.24000549316406,159.24000549316406,1046900
2019-07-12,158.50999450683594,159.13999938964844,156.3699951171875,157.36000061035156,157.36000061035156,783500
2019-07-15,158.19000244140625,158.8699951171875,157.41000366210938,158.39999389648438,158.39999389648438,586100
2019-07-16,159.38999938964844,159.99000549316406,156.4499969482422,156.57000732421875,156.57000732421875,715300
2019-07-17,156.3800048828125,157.55999755859375,155.85000610351562,156.02000427246094,156.02000427246094,861400
2019-07-18,156.02000427246094,157.58999633789062,154.3800048828125,157.27999877929688,157.27999877929688,1042600
2019-07-19,157.74000549316406,158.02000427246094,155.3000030517578,155.85000610351562,155.85000610351562,1020100
2019-07-22,156.0800018310547,158.13999938964844,156.02999877929688,156.27000427246094,156.27000427246094,890700
2019-07-23,156.80999755859375,157.16000366210938,155.1699981689453,156.75999450683594,156.75999450683594,1041100
2019-07-24,156.72000122070312,162.6199951171875,154.1999969482422,160.61000061035156,160.61000061035156,1946800
2019-07-25,160.75,161.8800048828125,159.82000732421875,160.08999633789062,160.08999633789062,1527900
2019-07-26,160.8300018310547,161.44000244140625,158.63999938964844,159.8800048828125,159.8800048828125,657300
2019-07-29,159.5800018310547,160.1300048828125,158.10000610351562,159.3000030517578,159.3000030517578,734100
2019-07-30,158.38999938964844,161.05999755859375,157.10000610351562,160.52999877929688,160.52999877929688,1054500
