Date,Open,High,Low,Close,Adj Close,Volume
2020-09-30,116.04206848144531,117.5047836303711,115.4875717163086,116.3193130493164,98.18988800048828,3411111
2020-10-01,116.97896575927734,117.87763214111328,115.06692504882812,115.76481628417969,97.72181701660156,3359438
2020-10-02,113.80496978759766,116.39579010009766,113.59464263916016,115.26768493652344,97.30217742919922,3059759
2020-10-05,116.4818344116211,117.35181427001953,115.72657775878906,116.64435577392578,98.46427917480469,3190823
2020-10-06,117.18929290771484,119.34034729003906,116.24282836914062,116.60611724853516,98.4320068359375,4050426
2020-10-07,117.27533721923828,118.91969299316406,116.94072723388672,118.61376953125,100.12674713134766,2944908
2020-10-08,125.10516357421875,129.54110717773438,124.06309509277344,125.70745849609375,106.11481475830078,26452189
2020-10-09,126.19503021240234,126.19503021240234,121.988525390625,122.17017364501953,103.12885284423828,8737970
2020-10-12,122.43785858154297,122.60993957519531,120.8795394897461,121.61567687988281,102.66077423095703,4848315
2020-10-13,121.00382232666016,121.55831909179688,118.98661804199219,119.59847259521484,100.95796203613281,5654781
2020-10-14,119.62715148925781,121.35755157470703,119.62715148925781,120.40152740478516,101.6358642578125,3899593
2020-10-15,118.62332916259766,119.71319580078125,118.4034423828125,119.397705078125,100.78849029541016,3541024
2020-10-16,119.66539001464844,120.86997985839844,119.17781829833984,120.3919677734375,101.62779235839844,4927078
2020-10-19,121.22370910644531,121.74951934814453,119.57935333251953,120.0,101.29692077636719,7822720
2020-10-20,114.53154754638672,114.86615753173828,111.70172119140625,112.20841217041016,94.71971893310547,22490151
2020-10-21,111.5296401977539,112.51434326171875,109.74187469482422,110.0,92.85551452636719,10204044
2020-10-22,109.94264221191406,110.95602416992188,108.011474609375,110.6692123413086,93.42041778564453,8217167
2020-10-23,111.37667083740234,111.49139404296875,110.44933319091797,110.8986587524414,93.61409759521484,4072496
2020-10-26,109.41682434082031,109.84703826904297,106.9216079711914,107.28489685058594,90.5635757446289,7534756
2020-10-27,107.21797180175781,107.28489685058594,105.19120788574219,105.6978988647461,89.22392272949219,6209161
2020-10-28,103.88145446777344,104.9043960571289,101.26194763183594,101.95984649658203,86.0684814453125,9860956
2020-10-29,102.53346252441406,104.818359375,101.86424255371094,104.1204605102539,87.89234161376953,7071169
2020-10-30,103.15487670898438,106.88336181640625,103.011474609375,106.74951934814453,90.11163330078125,8285889
