Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,182.82000732421875,186.05999755859375,181.49000549316406,185.82000732421875,185.82000732421875,311600
2019-01-02,183.4199981689453,186.94000244140625,181.22999572753906,182.24000549316406,182.24000549316406,306500
2019-01-03,181.10000610351562,181.35000610351562,176.27000427246094,176.6300048828125,176.6300048828125,230700
2019-01-04,178.83999633789062,182.52000427246094,178.05999755859375,180.16000366210938,180.16000366210938,455300
2019-01-07,180.69000244140625,184.8699951171875,177.85000610351562,182.83999633789062,182.83999633789062,174100
2019-01-08,184.5500030517578,186.47000122070312,183.25999450683594,185.11000061035156,185.11000061035156,251700
2019-01-09,185.5800018310547,186.36000061035156,183.67999267578125,185.44000244140625,185.44000244140625,205000
2019-01-10,184.19000244140625,185.9499969482422,183.0800018310547,185.4600067138672,185.4600067138672,211400
2019-01-11,184.7899932861328,185.47000122070312,182.91000366210938,183.9600067138672,183.9600067138672,180400
2019-01-14,182.85000610351562,184.0500030517578,181.27000427246094,182.64999389648438,182.64999389648438,165200
2019-01-15,182.6699981689453,185.6999969482422,181.22000122070312,184.72000122070312,184.72000122070312,208000
2019-01-16,185.25,185.9499969482422,183.6699981689453,185.10000610351562,185.10000610351562,176200
2019-01-17,184.8800048828125,186.75,184.1999969482422,184.88999938964844,184.88999938964844,362000
2019-01-18,186.5399932861328,190.8300018310547,184.77000427246094,189.4499969482422,189.4499969482422,248200
2019-01-22,188.4199981689453,189.22000122070312,183.13999938964844,184.2100067138672,184.2100067138672,250400
2019-01-23,183.94000244140625,186.3699951171875,183.69000244140625,185.9499969482422,185.9499969482422,180500
2019-01-24,185.64999389648438,188.14999389648438,185.5399932861328,187.83999633789062,187.83999633789062,171400
2019-01-25,189.83999633789062,191.47999572753906,189.3699951171875,189.75999450683594,189.75999450683594,256900
2019-01-28,188.80999755859375,191.41000366210938,188.5500030517578,190.63999938964844,190.63999938964844,150800
2019-01-29,190.6199951171875,190.6199951171875,187.64999389648438,188.25999450683594,188.25999450683594,153800
2019-01-30,189.0,190.0,187.63999938964844,189.4600067138672,189.4600067138672,134800
