Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.026634216308594,111448000
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.695701599121094,91062800
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.01580810546875,93087200
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.09763717651367,76457200
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.41291427612305,74106400
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.15900802612305,103526800
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.01460266113281,143072800
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.28416442871094,86781200
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.88222885131836,83603200
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.862979888916016,111042800
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.94963073730469,70146400
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.95444869995117,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.88825988769531,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.06394958496094,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.225196838378906,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.9351921081543,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.85818099975586,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.40570068359375,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.16985321044922,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.24445343017578,88818800
