Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,69.23999786376953,70.11000061035156,69.18000030517578,70.0999984741211,51.4320182800293,12770000
2013-01-02,71.0199966430664,71.0199966430664,70.30000305175781,70.83999633789062,51.9749641418457,12874200
2013-01-03,70.9800033569336,71.0,70.44999694824219,70.73999786376953,51.90159225463867,9598300
2013-01-04,71.23999786376953,71.7300033569336,71.01000213623047,71.55000305175781,52.49588394165039,11631800
2013-01-07,71.5,71.52999877929688,71.19000244140625,71.4000015258789,52.38582992553711,7548800
2013-01-08,71.30999755859375,71.6500015258789,71.25,71.41000366210938,52.39318084716797,9825300
2013-01-09,71.63999938964844,71.8499984741211,71.5,71.7300033569336,52.627960205078125,7672800
2013-01-10,71.80999755859375,72.37999725341797,71.73999786376953,72.19000244140625,52.96546173095703,11888500
2013-01-11,72.19000244140625,72.58000183105469,72.16000366210938,72.3499984741211,53.082828521728516,7766700
2013-01-14,72.5999984741211,72.79000091552734,72.37000274658203,72.55999755859375,53.23691177368164,7386000
2013-01-15,72.25,72.44000244140625,72.0,72.37000274658203,53.09751892089844,7795100
2013-01-16,72.26000213623047,72.81999969482422,72.25,72.58000183105469,53.2515983581543,8779900
2013-01-17,72.87999725341797,73.01000213623047,72.37000274658203,72.9000015258789,53.486385345458984,10570100
2013-01-18,72.9000015258789,73.2300033569336,72.79000091552734,73.2300033569336,53.72848129272461,13558600
2013-01-22,72.91999816894531,73.20999908447266,72.41999816894531,72.69000244140625,53.33230209350586,11469800
2013-01-23,72.5199966430664,72.91000366210938,72.47000122070312,72.8499984741211,53.449676513671875,10155100
2013-01-24,72.95999908447266,73.2300033569336,72.83999633789062,73.0999984741211,53.633113861083984,9369700
2013-01-25,73.12999725341797,73.93000030517578,73.05999755859375,73.91999816894531,54.2347526550293,10421500
2013-01-28,73.95999908447266,74.0,73.43000030517578,73.62000274658203,54.0146484375,9420900
2013-01-29,73.66999816894531,74.62000274658203,73.63999938964844,74.41000366210938,54.59425735473633,12386500
2013-01-30,74.44999694824219,74.80000305175781,74.01000213623047,74.08999633789062,54.359474182128906,9245500
2013-01-31,74.08000183105469,74.36000061035156,73.77999877929688,73.91999816894531,54.2347526550293,10448700
2013-02-01,74.13999938964844,74.41999816894531,74.08000183105469,74.18000030517578,54.42550277709961,10016300
2013-02-04,73.55999755859375,74.25,73.55999755859375,74.11000061035156,54.3741455078125,9200700
2013-02-05,74.48999786376953,74.81999969482422,74.47000122070312,74.66000366210938,54.77768325805664,10230800
2013-02-06,74.56999969482422,75.38999938964844,74.5199966430664,75.38999938964844,55.31327819824219,12084000
2013-02-07,74.81999969482422,75.19999694824219,74.68000030517578,75.05999755859375,55.0711555480957,9798200
2013-02-08,75.16999816894531,75.61000061035156,74.7300033569336,75.4800033569336,55.379310607910156,8153300
2013-02-11,75.27999877929688,75.5,75.05000305175781,75.41000366210938,55.32795715332031,5697100
2013-02-12,75.41999816894531,75.86000061035156,75.41999816894531,75.80000305175781,55.614105224609375,7598900
2013-02-13,75.79000091552734,75.87000274658203,75.37000274658203,75.66000366210938,55.51137161254883,8014800
2013-02-14,75.5,76.08999633789062,75.37999725341797,75.80999755859375,55.621421813964844,9681800
2013-02-15,75.72000122070312,76.16000366210938,75.51000213623047,76.16000366210938,55.87824630737305,10528400
2013-02-19,76.02999877929688,77.0,75.95999908447266,76.95999908447266,56.46519088745117,9747400
2013-02-20,76.79000091552734,76.97000122070312,76.54000091552734,76.6500015258789,56.237735748291016,7857500
2013-02-21,76.47000122070312,77.0199966430664,76.37999725341797,76.87000274658203,56.39915084838867,9465700
2013-02-22,76.38999938964844,76.48999786376953,75.97000122070312,76.25,56.39175796508789,8571500
2013-02-25,76.47000122070312,76.66000366210938,75.56999969482422,75.56999969482422,55.88884353637695,10603300
2013-02-26,75.87999725341797,76.33999633789062,75.5,75.75,56.02196502685547,10742100
2013-02-27,75.68000030517578,76.44999694824219,75.5999984741211,76.31999969482422,56.443511962890625,8180300
2013-02-28,76.2300033569336,76.48999786376953,76.11000061035156,76.11000061035156,56.28821563720703,11806300
2013-03-01,75.79000091552734,76.7699966430664,75.7300033569336,76.69999694824219,56.724552154541016,9528300
2013-03-04,76.7300033569336,77.27999877929688,76.7300033569336,77.19999694824219,57.094337463378906,12628000
2013-03-05,77.55999755859375,77.70999908447266,77.44000244140625,77.66000366210938,57.43452835083008,9399400
2013-03-06,77.69000244140625,77.73999786376953,77.22000122070312,77.38999938964844,57.234840393066406,8535200
2013-03-07,77.62000274658203,77.95999908447266,77.58999633789062,77.75,57.501102447509766,7996500
2013-03-08,77.83999633789062,78.22000122070312,77.69999694824219,78.19000244140625,57.826507568359375,8554100
2013-03-11,77.91999816894531,78.5199966430664,77.83999633789062,78.44000244140625,58.01140213012695,8807600
2013-03-12,78.5,78.69000244140625,78.20999908447266,78.55999755859375,58.10015106201172,8790500
2013-03-13,78.5199966430664,78.66999816894531,78.19999694824219,78.55000305175781,58.09275817871094,7983400
2013-03-14,78.66999816894531,79.0999984741211,78.48999786376953,79.0999984741211,58.49950408935547,10130400
2013-03-15,78.62000274658203,79.23999786376953,78.62000274658203,79.19000244140625,58.56606674194336,18296500
2013-03-18,78.72000122070312,79.19000244140625,78.69999694824219,78.80999755859375,58.2850227355957,8005400
2013-03-19,78.9800033569336,79.08999633789062,78.5,78.86000061035156,58.32200241088867,7095800
2013-03-20,79.18000030517578,79.61000061035156,79.16999816894531,79.44999694824219,58.758331298828125,8000800
2013-03-21,79.12000274658203,79.5,78.7699966430664,79.01000213623047,58.432952880859375,8436300
