Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,355.5799865722656,356.260009765625,352.4700012207031,354.2300109863281,345.81988525390625,410500
2020-01-02,353.92999267578125,365.1700134277344,353.92999267578125,365.1700134277344,356.5001525878906,754400
2020-01-03,359.42999267578125,363.3599853515625,358.4599914550781,363.0299987792969,354.4109802246094,479300
2020-01-06,359.4200134277344,359.989990234375,356.1099853515625,359.6099853515625,351.0721435546875,587800
2020-01-07,358.7099914550781,361.7300109863281,356.5799865722656,361.44000244140625,352.85870361328125,404600
2020-01-08,361.7799987792969,366.0,359.3900146484375,364.8699951171875,356.71356201171875,453300
2020-01-09,366.95001220703125,370.4700012207031,365.05999755859375,370.1099853515625,361.8364562988281,541800
2020-01-10,371.3399963378906,372.7200012207031,369.5299987792969,370.3500061035156,362.0710754394531,352900
2020-01-13,370.9599914550781,374.6499938964844,370.3699951171875,374.0899963378906,365.7275085449219,308800
2020-01-14,373.5199890136719,374.8800048828125,371.95001220703125,372.6000061035156,364.2707824707031,356300
2020-01-15,374.04998779296875,377.6700134277344,372.9100036621094,373.5299987792969,365.1800231933594,360800
2020-01-16,375.2799987792969,376.0899963378906,371.3999938964844,375.70001220703125,367.3014831542969,412800
2020-01-17,376.510009765625,380.3599853515625,376.0,379.739990234375,371.2511291503906,513500
2020-01-21,378.0,380.20001220703125,376.2799987792969,378.260009765625,369.80426025390625,419300
2020-01-22,379.3399963378906,380.6600036621094,374.54998779296875,375.6600036621094,367.26239013671875,373500
2020-01-23,375.9700012207031,378.8500061035156,372.6199951171875,378.4599914550781,369.999755859375,431400
2020-01-24,379.8800048828125,380.8399963378906,375.30999755859375,376.8399963378906,368.4159851074219,366600
2020-01-27,372.010009765625,375.989990234375,370.7900085449219,372.4800109863281,364.1534423828125,374400
2020-01-28,373.0,379.8500061035156,371.2300109863281,377.8999938964844,369.4523010253906,469400
2020-01-29,380.75,381.17999267578125,376.7200012207031,378.4599914550781,369.999755859375,428400
2020-01-30,383.4599914550781,393.0,377.9100036621094,389.3800048828125,380.6756286621094,808800
